Gene,Method,Sequences,Codons,LRT p-value,cAIC,CV(omega),CV(alpha),w1,p1,w2,p2,w3,p3,SRV1,SRV_p1,SRV2,SRV_p2,SRV3,SRV_p3,DH_Rate,TH_Rate,TH_Rate_SI,NUM_ER_SITES,ER_SITES,WD_unweighted(omega),WD_weighted(omega),WD_unweighted(srv),WD_weighted(srv),ΔcAIC,RelativeSupport,ER_Sites_Intersection
ciconiiformes-nd1,BUSTEDS,10,326,0.5,7535.891267490023,1.4006160892964257,0.4847695838299966,0.0,0.1946196022870936,0.006461802328458935,0.7726768694083213,1.0,0.03270352830458511,0.3219047471826068,0.3559920262026464,1.37450345246823,0.08690880990969291,1.374886316809998,0.5570991638876607,,,,,,,,,,6.055274112361076,0.048429940256133175,
ciconiiformes-nd1,BUSTEDS-MH,10,326,0.5,7541.946541602384,1.3540446578041982,0.4834806875716149,0.0,0.7790817506287834,0.02941784372483726,0.1889066802593286,1.0,0.03201156911188794,0.3248480934575134,0.3599069967753988,1.376005810493633,0.1379003884243322,1.380612024352515,0.502192614800269,0.0,0.0,0.0,,,0.007652013798792774,0.008768947044566258,0.0033904706142755354,0.008218739684117411,,,
ciconiiformes-nd2,BUSTEDS,10,347,0.09668989004195327,8349.090650267432,1.3818605788792386,1.1707093225989977,0.02192968047692897,0.6509358888985574,0.0222492446487641,0.3320845902003078,2.85254413936409,0.01697952090113486,0.1022759169704463,0.1239992108374021,0.9336449538631898,0.8512581887357089,7.78192070914793,0.02474260042688896,,,,0.0,,,,,,5.946863155470055,0.05112756075608146,
ciconiiformes-nd2,BUSTEDS-MH,10,347,0.08727411971844151,8355.037513422902,1.3831929486730203,1.189142948765319,0.02221723558560336,0.9734431373641179,0.02225566766562852,0.01044338451211823,2.996771704376642,0.01611347812376386,0.1022064804161728,0.1253366352642,0.9317592543142489,0.8519349907305962,8.508812461058833,0.02272837400520381,0.0,0.0,56.33453872597217,0.0,,0.048173847712697,0.004972723213050076,0.24294896267137236,0.033042135197457495,,,
ciconiiformes-nd3,BUSTEDS,10,117,0.5,2623.26162692149,0.9185939044419316,0.6389428324092522,0.0,0.9079170268751617,0.3534088754449096,0.09208297312483826,1.002618893814758,0.0,0.08461107844207226,0.2306510823119264,1.273969563611637,0.1897466964907951,1.274585948843665,0.5796022211972786,,,,,,,,,,5.2574849185239145,0.07216916085801849,
ciconiiformes-nd3,BUSTEDS-MH,10,117,0.5,2628.519111840014,0.8937190228153795,0.6405420478973392,0.0,0.9141860177362464,0.3834663085220241,0.08581398226375359,1.001560476231069,0.0,0.08194644809681999,0.2271066577583458,1.259030343115004,0.0,1.269760473303082,0.7728933422416542,0.0,0.0,45.95318229307075,,,0.010371950220267823,0.004794865039363816,0.007476442127489417,0.008401345229613052,,,
ciconiiformes-nd4l,BUSTEDS,10,99,0.09110974926112331,2162.395835525233,1.4138777462918077,0.9797329624325091,0.008599326164977715,0.8952285911809318,0.07634652425622343,0.1033216617533679,536.4969314182702,0.001449747065700337,0.0002565295237046892,0.0476640172279921,0.6751437226820498,0.739389212019213,2.351732246929088,0.2129467707527949,,,,1.0,4,,,,,6.337635388897979,0.04205328835927177,
ciconiiformes-nd4l,BUSTEDS-MH,10,99,0.08145200505667749,2168.733470914131,1.4141495666679957,0.9826615655441028,0.003882959205764296,0.7376529873542074,0.04748348027492244,0.2609153562591877,1702.626660910256,0.001431656386604933,0.0001215798831571243,0.04768466653706713,0.6763625628458162,0.7432804082228842,2.378871186784003,0.2090349252400485,0.0,0.0,0.0,1.0,4,388.7211029676422,1.6917902235581241,0.009497576553076356,0.013148316727447262,,,
ciconiiformes-nd5,BUSTEDS,10,605,0.2913960518329206,13576.08100955007,1.3590544138661895,1.1129710366175722,0.02091535403054503,0.7380992879116798,0.02346519577779483,0.2414621074630244,1.662376415975717,0.02043860462529583,0.08221688266867562,0.05873621227894924,0.8225745757989026,0.8915599106041118,5.267121835309601,0.04970387711693898,,,,0.0,,,,,,4.786895598870615,0.09131430709553534,
ciconiiformes-nd5,BUSTEDS-MH,10,605,0.3226721977913286,13580.86790514894,1.3600362831667385,1.108230814159803,0.02162366858018413,0.9440219119054307,0.0219717621326067,0.03585742534324263,1.663390159323001,0.02012066275132665,0.08325491057117196,0.05939082592435113,0.8217091651511452,0.8895149616375372,5.169525333269783,0.05109421243811169,0.0,0.0005501389791205003,9.099787160602265,0.0,,0.0010718305140370369,0.0014970449554572913,0.03316664686335752,0.012209378009485648,,,
ciconiiformes-nd6,BUSTEDS,10,174,0.2523948379764627,4587.791345019275,1.4016333449887135,0.9261844950335221,0.02350677226172987,0.9742415921053691,0.0296459017912013,0.01707878531768278,8.90945863995005,0.008679622576948124,0.3743163959703703,0.1372385091368197,0.7996759213598299,0.7784840588440437,3.869297047131942,0.08427743201913658,,,,1.0,116,,,,,2.5788761490930483,0.2754255082172911,
ciconiiformes-nd6,BUSTEDS-MH,10,174,0.2741949158802505,4590.370221168368,1.400951028288514,0.8596481319965426,0.02587321063257084,0.9892158753724589,0.02592341737942936,0.003664015429870073,8.232988154898274,0.007120109197671008,0.4138609056446811,0.184003818151626,0.8429948328641999,0.7268365317962693,3.489566999810735,0.08915965005210473,0.06011584727903543,0.0,807.8981357686681,1.0,116,0.22751980261146262,0.021040345765641878,0.15419782283329586,0.10009086336241547,,,
cyprinodontiformes-atp6,BUSTEDS,13,228,0.5,10276.96042446456,1.3448965907457593,1.0641338739187083,0.0005918248072275598,0.4950848023501877,0.0334725174327889,0.4921517611404405,1.0,0.01276343650937186,0.0,0.004738332505907682,0.5294160352209869,0.7539301273391399,2.489758697784238,0.2413315401549524,,,,,,,,,,,,
cyprinodontiformes-atp6,BUSTEDS-MH,13,228,0.5,10271.27589936626,1.366466776425704,1.0569536498885754,0.0,0.2570799748564467,0.02579240750000856,0.7429200251435533,1.113413363985455,0.0,0.0,0.004727858973371149,0.5660425820995614,0.7796663520587896,2.591190373779026,0.2156057889678392,0.9859340484871798,0.04445623172610961,5.580903644379311,,,0.04056176624182101,0.02236402302609025,0.04601940762445415,0.09897808429348764,5.684525098300583,0.05829362445514815,
cyprinodontiformes-atp8,BUSTEDS,13,56,0.5,2895.64124497562,0.9967865795292928,0.9439106959782072,0.04919155700395464,0.8202999436892108,0.2573740586274989,0.1797000563107892,1.199104525646319,0.0,0.0,0.06339307751914891,0.7155357674871293,0.7156441311582933,2.208204487477337,0.2209627913225579,,,,,,,,,,8.064183520881215,0.017737189171755572,
cyprinodontiformes-atp8,BUSTEDS-MH,13,56,0.5,2903.705428496501,1.2224700236387605,0.9331759570387639,0.03194397307907759,0.0,0.07927871173154996,1.0,1.113413363985455,0.0,0.0,0.06383910010797406,0.7461336468392584,0.7318475879894423,2.221802808714501,0.2043133119025837,0.1807351468855299,0.0,0.0,,,0.09367803082722999,0.056684235194706584,0.014732066863097693,0.049323726974319214,,,
cyprinodontiformes-cox1,BUSTEDS,13,519,0.5,19982.494577949,1.377380734515739,1.3301786128570472,0.004485224944005307,0.8994024843788595,0.01320425664626912,0.09897703286088241,1.0,0.001620482760258087,0.1677214001074444,0.1245450990049242,0.5813149559315243,0.8486124804949416,18.09821863546506,0.02684242050013404,,,,,,,,,,,,
cyprinodontiformes-cox1,BUSTEDS-MH,13,519,0.5,19978.70045435391,1.403828315599371,1.317286413473038,0.0005316525135310483,0.0,0.004665491555329587,1.0,1.055557684696348,0.0,0.1492037559767019,0.09355510212851577,0.5993761102514233,0.8768544522588398,15.5616317019345,0.0295904456126444,0.9023111392360362,0.0,0.0,,,0.022683340739253904,0.0026201962826974097,0.8577219106604004,0.13964110638560667,3.7941235950893315,0.15000872835511975,
cyprinodontiformes-cox2,BUSTEDS,13,233,0.4845803122824854,7324.366483794234,1.397158803621781,1.2944038502959212,0.006015979462873475,0.997019027101626,0.006023028879268383,0.0009530647384185555,1.485407755171166,0.002027908159955401,0.03781647726557663,0.07621701347373491,0.6926870321225108,0.8923050467430415,12.0411186080339,0.03147793978322363,,,,0.0,,,,,,,,
cyprinodontiformes-cox2,BUSTEDS-MH,13,233,0.5,7317.715072659978,1.3994464456348978,1.280240439109376,0.001353721968314732,0.0,0.006428082698253863,1.0,1.10925051477865,0.0,0.0432337732539923,0.07082083767911765,0.7609671832833136,0.9028013974865549,11.74989288892273,0.02637776483432749,0.8604429912463507,0.0,1.303079795690963,,,0.12707485056868673,0.003410495755532332,0.12164105542012935,0.1304252584973811,6.651411134255795,0.03594714667859311,
cyprinodontiformes-cox3,BUSTEDS,13,262,0.4783830295395632,8661.145019113077,1.3893433148961587,1.3651458948825015,0.001725371964663938,0.8964181088232327,0.01494056921630254,0.101813345453621,1.402192248227568,0.001768545723146265,0.03513966558732221,0.1621340096640377,0.210792353673265,0.7572497116508199,10.35374281344281,0.08061627868514243,,,,0.0,,,,,,6.304931031869273,0.04274660440252916,
cyprinodontiformes-cox3,BUSTEDS-MH,13,262,0.4736331213464788,8667.449950144946,1.3885782329403966,1.3613021828448644,0.001943593679103718,0.9023403195322107,0.01599563528312025,0.0960156809473084,1.463721799953726,0.001643999520480879,0.0388685248698143,0.1647346630438335,0.2275383310586902,0.7561142745474544,10.37954515746275,0.07915106240871216,0.0,0.0,0.0,0.0,,0.02093427983580518,0.0006475602844736957,0.015425726895952499,0.030568387824991147,,,
cyprinodontiformes-cytb,BUSTEDS,13,392,0.4984127173955934,14310.62489608129,1.2593844813002315,1.2513640362144127,0.003715320918503915,0.965755082593826,0.08521766938734171,0.03209152669589976,1.108175465834172,0.00215339071027421,0.08443935897184789,0.1160160237279734,0.5339489933134827,0.8078839553093217,7.343425791542076,0.07610002096270498,,,,0.0,,,,,,,,
cyprinodontiformes-cytb,BUSTEDS-MH,13,392,0.5,14297.27582854984,1.3903000810410484,1.1704123818408616,0.005712863632471601,0.9858786494010667,0.005715105945629967,0.01412135059893329,1.002325904745698,0.0,0.1118131158904873,0.111636369330096,0.6005563349718379,0.7934277774764614,5.382787370658862,0.09493585319344253,1.325924204021898,0.0,16.20882972160836,,,0.06244988908138448,0.006854568686562904,0.6848731731534029,0.2984092498589951,13.349067531449691,0.0012626611445343235,
cyprinodontiformes-nd1,BUSTEDS,13,325,0.5,13938.26749704917,1.3406512618377455,1.2741030139730456,0.001495680484221538,0.5929650903170544,0.03471872006058332,0.4045824337621686,1.0,0.002452475920776995,0.0472014658775151,0.04172042618509063,0.3493756659627339,0.8305812047676351,5.543108173238771,0.1276983690472742,,,,,,,,,,0.4034507151300204,0.8173193677017948,
cyprinodontiformes-nd1,BUSTEDS-MH,13,325,0.5,13938.6709477643,1.352864566193184,1.2654850680022773,0.001708969868455893,0.5443158639875147,0.0307787606830583,0.4556841360124853,1.084029892637676,0.0,0.04478463671004779,0.03302329425184478,0.3705329638391562,0.8405881650124628,5.436058012969452,0.1263885407356924,0.4223225391329857,0.0,2.464526732015945,,,0.02939438046647843,0.005511726096891769,0.0435414291044028,0.0407698213115455,,,
cyprinodontiformes-nd2,BUSTEDS,13,349,0.5,17843.96649393957,1.337427745107211,1.1703946512490093,0.0002963027777527374,0.3632015782701866,0.03762872346267956,0.6068026433736878,1.0,0.02999577835612553,0.01402710478584201,0.009607762258759254,0.5574508550992004,0.8687562824072289,4.238683348156033,0.1216359553340118,,,,,,,,,,10.379793048439751,0.005572583412503456,
cyprinodontiformes-nd2,BUSTEDS-MH,13,349,0.5,17854.34628698801,1.305108437452749,1.091201877045425,0.0007895486486195994,0.3667155717250966,0.05420464425684771,0.6290155090516871,1.0,0.004268919223216238,0.01088458513095915,0.008232866275720126,0.6367477341526198,0.8583464937625825,3.397976533279497,0.1334206399616973,0.7224434729088859,0.0,0.0,,,0.005689722221678338,0.0346410090607932,0.3077154045282794,0.2045720970548182,,,
cyprinodontiformes-nd3,BUSTEDS,13,117,0.5,5204.889746846022,1.338437222493587,1.197679726345725,0.002388231170489333,0.4082161163546403,0.03874152976386028,0.5917838836453597,1.101724110320517,0.0,0.05803544008078499,0.07109670863155279,0.378419359060045,0.7388409118581325,3.768668837878598,0.1900623795103147,,,,,,,,,,,,293|314|290|316|315|288|305|104|271|302|304|289|306
cyprinodontiformes-nd3,BUSTEDS-MH,13,117,0.5,5204.46521816054,1.2968739797360205,1.1494926465275142,0.02083404749893527,1.0,0.04355103503297739,0.0,1.097409405391469,0.0,0.07916353994449343,0.07103909569582234,0.4489468685336706,0.7470429815165305,3.622478073628862,0.1819179227876471,0.7270599049368615,0.0,37.474083232682,,,0.00919000884220374,0.018127238905636934,0.07928212452902328,0.10726410414733847,0.42452868548207334,0.8087508818825003,
cyprinodontiformes-nd4,BUSTEDS,13,462,0.5,20537.62269340891,1.3270043248658674,1.2603644958319844,0.004471320423635191,0.7105224946725514,0.03871446063894003,0.2798047204450825,1.0,0.009672784882366278,0.1101307433505865,0.2321229316693178,0.3935506264741191,0.6558867734991044,6.3961924509364,0.1119902948315778,,,,,,,,,,,,
cyprinodontiformes-nd4,BUSTEDS-MH,13,462,0.5,20524.18739610917,1.340857975290679,1.1741864910504483,0.007866012516711448,0.5966183972533716,0.03003654539363248,0.4033816027466284,1.054745263813007,0.0,0.1744302822164333,0.2471199799448029,0.5272074034797689,0.6390229207626605,5.445397618505904,0.1138570992925365,0.7947942048258988,0.0,0.3010001664043522,,,0.022272623717130288,0.01674768912068936,0.3829170494339977,0.21953190397841044,13.435297299740341,0.0012093785457426831,
cyprinodontiformes-nd4l,BUSTEDS,13,99,0.5,4195.977758478973,1.2994126171246487,1.1571311218195546,0.0,0.4746419555289497,0.05822395082977463,0.5253580444710503,1.00155930631428,0.0,0.0,0.01269557595939233,0.7112817422043446,0.9167395837260115,4.930782386645695,0.07056484031459617,,,,,,,,,,7.125100378611933,0.0283663927244219,
cyprinodontiformes-nd4l,BUSTEDS-MH,13,99,0.5,4203.102858857585,1.2902569043716505,1.1399414588785497,0.02909287986236053,1.0,0.03994906798435287,0.0,1.112032834162491,0.0,0.0,0.0124463072549362,0.8013753995832839,0.9394288428780052,5.135908711224075,0.04812484986705852,0.9654439862399858,0.0,0.0,,,0.052613763518664425,0.02911294386662766,0.09840666065243979,0.18532770668735155,,,
cyprinodontiformes-nd5,BUSTEDS,13,615,0.5,30444.8060153499,0.7540264414819696,1.2500282881217826,0.01260086410188583,0.9477054844068821,0.6032814839453764,0.05229451559311793,1.00352222609763,0.0,0.103222349911146,0.1807437372878488,0.4883078301649327,0.7297062922687552,6.979588126888811,0.08954997044339609,,,,,,,,,,9.862562297450495,0.007217250983959564,
cyprinodontiformes-nd5,BUSTEDS-MH,13,615,0.5,30454.66857764735,1.3829088668829823,1.2451148852414282,0.0,0.01066155146372186,0.0150360100967113,0.9516295690613169,1.0,0.03770887947496124,0.09538622946324919,0.1454680401553286,0.4726681903059879,0.7577143593774751,6.486185095437615,0.0968176004671963,0.0,0.0,0.01219703570841023,,,0.2014561880160603,0.025955928678490222,0.17229293058601258,0.11324562492960483,,,
cyprinodontiformes-nd6,BUSTEDS,13,174,0.5,9620.638037946994,1.4067790599917078,1.2357965022319841,0.0004621167557221216,0.5218591323502272,0.03818757855146993,0.4751740232287494,10.98018119089557,0.002966844421023453,0.04975519841715059,0.07274319810619825,0.263496809868431,0.6850873942764758,3.368973450853955,0.2421694076173259,,,,1.0,109,,,,,46.65495600958275,7.396138340650381e-11,
cyprinodontiformes-nd6,BUSTEDS-MH,13,174,0.5,9667.292993956577,1.3702037638752056,0.9766747408226941,0.0005654122784205471,0.0,0.02316637678559787,1.0,1.114584846383808,0.0,0.1702372939477096,0.2863319212088656,0.5691852868948905,0.4654940107056076,2.765410954599465,0.2481740680855268,0.160705679627944,3.62907282337479,0.0,,,3.293573613933444,0.051493868588977504,0.34324435627050287,0.33216710620132817,,,
dasyuromorphia-atp6,BUSTEDS,6,227,0.5,5014.903812102872,1.3609729346201582,1.2670432758382093,0.01110742956391106,1.0,0.01724392801049754,0.0,1.100935394108145,0.0,0.04034354577942025,0.06899734253412139,0.3954294670059018,0.8138177556349923,5.763616904990359,0.1171849018308863,,,,,,,,,,3.0307016034957996,0.21973108927573576,
dasyuromorphia-atp6,BUSTEDS-MH,6,227,0.5,5017.934513706367,1.397678851384371,1.2731386637478324,0.0005557369997018905,0.0,0.009639009680320458,1.0,1.295689617648634,0.0,0.03100814441539551,0.06241842013729419,0.3541976088523923,0.8037577872780763,5.330707047572896,0.1338237925846295,0.0,0.0,3.629805922064981,,,0.07097027814495846,0.001468419883590602,0.16115903897833234,0.16836473205467622,,,
dasyuromorphia-atp8,BUSTEDS,6,70,0.5,1687.682419861242,1.2522012930110018,1.2286144492483715,0.03605590362197807,1.0,0.05441182988232988,0.0,1.093026054239997,0.0,0.03989072715279701,0.2978400874657102,0.4456804384019522,0.5527546835921284,4.964799410807939,0.1494052289421613,,,,,,,,,,4.210685996448092,0.12180388858581563,371
dasyuromorphia-atp8,BUSTEDS-MH,6,70,0.5,1691.89310585769,1.3070526888048062,1.2477869004090658,0.02146495960782042,1.0,0.03634346741183608,0.0,1.085510796548502,0.0,0.02459457064644896,0.2880801016527032,0.3133513599418204,0.4971879883346278,3.898443697759142,0.2147319100126691,0.0,0.0,12.506731362328,,,0.013391521392048803,0.014590944014157645,0.40466031600509234,0.45645307230486093,,,
dasyuromorphia-cox1,BUSTEDS,6,514,0.5,9434.215616357056,1.4023080201247502,1.3530888548975804,0.001934903069398532,1.0,0.003718649858177765,0.0,1.001550239528689,0.0,0.1084783849591358,0.2889055636319653,0.6487174090422021,0.6906126411920308,25.42001535175937,0.02048179517600387,,,,,,,,,,27.669147039627205,9.811175873203883e-07,
dasyuromorphia-cox1,BUSTEDS-MH,6,514,0.5,9461.884763396683,1.3998800309685662,0.476193341305021,0.003358230104236827,1.0,0.004243051395189741,0.0,1.117339932332212,0.0,0.2904369479897803,0.2154687051299016,0.9569158253669323,0.08118745904458434,1.222347191689829,0.7033438358255141,1.422063160848646,0.0,0.001841544610001752,,,0.039245807125124405,0.0014233270348382948,8.229275046474973,0.9912233659829106,,,
dasyuromorphia-cox2,BUSTEDS,6,229,0.5,4559.063114553244,1.3927555705932566,1.37950359469923,0.00171797513990677,0.9144198257173297,0.03916112112200528,0.08558017428267028,3.991671421076395,0.0,0.01017280753735324,0.068562189456193,0.1855376399071507,0.8598142632975986,11.72483984889531,0.07162354724620842,,,,,,,,,,8.889452026947765,0.011740322280434947,
dasyuromorphia-cox2,BUSTEDS-MH,6,229,0.5,4567.952566580192,1.3952480498446822,1.3533039433393115,0.004556128344796007,1.0,0.004869842190662733,0.0,1.044879988611634,0.0,0.005843383263194893,0.0471026265201652,0.296715853647148,0.880213857659296,10.16119469174624,0.07268351582053874,0.4068987058711093,0.0,0.0002473833574932686,,,0.994640288200331,0.005556764871898013,0.5597175983877419,0.22439548008800903,,,
dasyuromorphia-cox3,BUSTEDS,6,261,0.4278651763732941,5274.587914970037,1.4123089797502675,1.395597417183855,0.001274187383921248,0.9454728355909603,0.03784002918120122,0.05400912805776186,43.51766344626628,0.0005180363512778467,0.0,0.01721969480410449,0.07485380070911404,0.8719748950890417,8.435773705257347,0.1108054101068538,,,,0.0,,,,,,2.610139492876442,0.27115362238669005,
dasyuromorphia-cox3,BUSTEDS-MH,6,261,0.5,5277.198054462913,1.403437976571591,1.3791607566345199,0.00231854397782467,1.0,0.003089756173226401,0.0,1.059261297110728,0.0,0.0,0.01653886382314404,0.1248764132029048,0.8628911061567337,7.400224197750892,0.1205700300201223,0.8046352324605174,0.0,2.189044795957019,,,14.164732259585813,0.02544842573113771,0.36185737333341533,0.22948897573040627,,,
dasyuromorphia-cytb,BUSTEDS,6,382,0.05189265471232546,7913.13262421856,1.414118753547581,1.312801837338944,0.006207610607662764,0.9986354545809637,0.006269263382777886,8.117935845839963e-05,279.1540086216851,0.001283366060577901,0.03693664775172154,0.1124936173973287,0.3478015610842006,0.7926869481606971,7.594931451518186,0.0948194344419742,,,,1.0,371,,,,,6.152350828130693,0.04613536833806351,
dasyuromorphia-cytb,BUSTEDS-MH,6,382,0.05150787707763027,7919.28497504669,1.414114499730336,1.3133506586793406,0.006104277430116089,0.5587683820196495,0.006126535967785289,0.4399431154823883,261.89753209673,0.001288502497962156,0.03696259320603525,0.1141079067754498,0.3452075573620982,0.7906298237989615,7.588008242587949,0.09526226942558871,0.0,0.0,0.0,1.0,371,5.752240861849206,0.023584976600666375,0.0031810527022177416,0.006418271010360476,,,
dasyuromorphia-nd1,BUSTEDS,6,319,0.4289704782997081,6848.838498239187,1.3468028817133268,1.348170581119141,0.003259868422539061,0.9625268048229914,0.07648454058490073,0.03388323943972806,2.411921231216009,0.003589955737280592,0.01628542334871544,0.04814378117681251,0.146368283687159,0.7759379533644423,5.034401910175384,0.1759182654587453,,,,0.0,,,,,,6.0783116408047135,0.047875287781270634,
dasyuromorphia-nd1,BUSTEDS-MH,6,319,0.4070560984088948,6854.916809879992,1.4059032515980583,1.3446381722520193,0.004275148995711007,0.2820115081855811,0.004320406363987969,0.7107743375288111,2.185537304930444,0.007214154285607693,0.01458115383124827,0.04093643259468301,0.1608746652331692,0.7893946986649814,5.141835966559186,0.1696688687403356,0.00710278730888065,0.0,5.729824989753735,0.0,,0.09985444702654989,0.011647984827658513,0.04121490248242649,0.061052743771693854,,,
dasyuromorphia-nd2,BUSTEDS,6,348,0.5,8518.975099046318,1.374412916718529,1.2769350399829362,0.0,0.2676789087672136,0.01921593973135055,0.7264420597504884,1.0,0.005879031482298052,0.0,0.01279152179134159,0.212867034426111,0.7054729071133969,3.016403186473947,0.2817355710952614,,,,,,,,,,,,
dasyuromorphia-nd2,BUSTEDS-MH,6,348,0.5,8513.245570272346,1.3831140972952765,1.2404302311015876,0.0005367599258753621,0.0,0.01584197085718145,1.0,1.097160011940277,0.0,0.0,0.01262344871456181,0.2712662857921228,0.7151361108014541,2.960646412245586,0.2722404404839841,0.3089203387653197,0.0,4.499527823510867,,,0.03369024691344046,0.012477450407144819,0.03805200853145765,0.08248936438741197,5.729528773972561,0.05699655868108177,
dasyuromorphia-nd3,BUSTEDS,6,117,0.5,3229.071108985494,1.3542778670146807,1.1086329714099272,0.00409899777965527,0.7235476786506799,0.02517149595906668,0.2764523213493201,1.002731949900601,0.0,0.2411733910309117,0.0,0.2458333616056585,0.7151846691333525,2.893747840434917,0.2848153308666474,,,,,,,,,,5.420951720714129,0.06650515201862041,
dasyuromorphia-nd3,BUSTEDS-MH,6,117,0.5,3234.492060706208,1.3997820976978623,0.9963080217942181,0.0001433761571271521,0.04054692245571291,0.007343452542470695,0.9594530775442871,1.091270810089788,0.0,0.1936646924565327,0.5705348396194138,0.616487810981353,0.1896898783366451,3.222042077492839,0.2397752820439411,0.3589180520248791,0.0,0.0,,,0.0367741750761037,0.007304957327270508,0.24881912833599842,0.26466389238948157,,,
dasyuromorphia-nd4,BUSTEDS,6,459,0.5,10529.16353890657,1.3886445429667813,1.2647068789812437,0.0,0.1675386634589823,0.01226812149847183,0.8324613365410176,1.002416935010319,0.0,0.03957190528583971,0.1017007790406229,0.2502120756330832,0.6797273314708203,3.77861728635373,0.2185718894885567,,,,,,,,,,5.547268498828998,0.06243468869989913,
dasyuromorphia-nd4,BUSTEDS-MH,6,459,0.5,10534.7108074054,1.3930725799002353,1.2559031869294799,0.0005163033031464561,0.0,0.01032669660573169,1.0,1.074903706422719,0.0,0.04156812323607498,0.09065828684555963,0.2672935117834819,0.6950994163927006,3.782800844480627,0.2142422967617398,0.1871954108507223,0.0,0.6366968311039771,,,0.02498149986942887,0.003346282108275155,0.007753737409176978,0.03040520375175706,,,
dasyuromorphia-nd4l,BUSTEDS,6,99,0.04502069672944892,2305.781710924384,1.4137494612781716,1.328414517732885,0.005366404423459397,0.3005125522099553,0.005366405946961503,0.6912110388168947,49.04696007460475,0.008276408973150018,0.0002894161034832639,0.02811740624853069,0.1366461095946761,0.6899167732566507,3.212153223999904,0.2819658204948187,,,,1.0,87,,,,,11.936359982883005,0.002558894393178066,
dasyuromorphia-nd4l,BUSTEDS-MH,6,99,0.5,2317.718070907267,1.4015567820282004,0.6642100093295291,0.0005539790926118579,0.0,0.006389730958672075,1.0,1.155607668026376,0.0,0.1198609446985604,0.683808060384194,2.903135648825198,0.2408311953964903,2.904330277686179,0.07536074421931574,0.0,0.0,63.81875975828385,,,15.965729385640312,0.40689467245377703,1.064628004713108,0.19609648352387,,,
dasyuromorphia-nd5,BUSTEDS,6,606,0.5,17723.79355324226,1.3073981254312268,0.999492817842076,0.02280164487392677,0.6421576981431351,0.03023647368737986,0.332824802630076,1.0,0.0250174992267889,0.1794985338304949,0.1393888986380251,0.733065858913509,0.7419376416257291,3.632579209384358,0.1186734597362459,,,,,,,,,,,,
dasyuromorphia-nd5,BUSTEDS-MH,6,606,0.5,17712.18033135235,1.360301995382363,0.9328300786884381,0.0,0.02193891469297159,0.02866085604001381,0.9780610853070284,1.09159071012647,0.0,0.2166275503403221,0.1715318184358582,0.7718784512551037,0.6977172061379288,3.245012930083084,0.130750975426213,0.4103117264226763,0.0,15.36739094011905,,,0.03865599088258758,0.02895911707863041,0.15450262938423204,0.12518733274956628,11.613221889911074,0.0030076057610779507,
dasyuromorphia-nd6,BUSTEDS,6,167,0.5,4117.678376565853,1.310153908337839,1.1413934432520176,0.0005692020143675848,0.6658473788698183,0.05270378525510452,0.3341526211301817,1.018775133604971,0.0,0.2586264185250829,0.5221476138233441,0.2608971502250859,0.250710520089027,3.520043161767089,0.227141866087629,,,,,,,,,,7.2678969208127455,0.02641169273100907,
dasyuromorphia-nd6,BUSTEDS-MH,6,167,0.5,4124.946273486666,1.303392062176346,1.2428775768417721,0.00101325108079239,0.6576613580507737,0.06134423821177276,0.3423386419492263,1.115217053362466,0.0,0.01050764041625423,0.03425456071265452,0.3397146060743234,0.7769005716703087,3.895872855922645,0.1888448676170368,0.0,0.0,0.0,,,0.03517547392686263,0.003676769626878981,0.23425530937120742,0.26059247516404993,,,
gasterosteiformes-atp6,BUSTEDS,12,228,0.5,8568.957415828774,1.321857312064997,1.2035212963064374,0.001884336745323224,0.554611429246328,0.04411145938167604,0.434137477495883,1.0,0.01125109325778899,0.07165118686060948,0.1376414286922201,0.6731050668643462,0.793328727039499,6.607928023724098,0.06902984426828093,,,,,,,,,,,,
gasterosteiformes-atp6,BUSTEDS-MH,12,228,0.5,8558.14956046166,1.3094981780530066,1.094291246909398,0.00337405610360039,0.5519914479688096,0.05393085833327957,0.4480085520311904,1.091400579397639,0.0,0.08981133223302767,0.1168808958235781,0.7756518083013492,0.8053450065114639,4.690963590449941,0.07777409766495803,0.0,9.26846911750217,33.81159438281844,,,0.03423656590250654,0.01586595449034647,0.6792237733611926,0.26465551259349673,10.807855367114826,0.004498876034307945,
gasterosteiformes-cox1,BUSTEDS,12,517,0.5,14296.16627526844,1.2817932582331664,1.0798549388131826,0.0008241213819332285,0.9328217061459035,0.06706755660413165,0.06717829385409646,1.00155930631428,0.0,0.0,0.013975368880702,0.2529380714369576,0.2431778168236305,1.263370931847119,0.7428468142956675,,,,,,,,,,5.998749510448761,0.04981820720593785,
gasterosteiformes-cox1,BUSTEDS-MH,12,517,0.5,14302.16502477889,1.3671117020236936,1.0659558577132064,0.0,0.8116361248532205,0.02498986847043123,0.1883638751467795,1.093974667716118,0.0,0.0,0.01268037569547992,0.2655171588867173,0.2433738462018228,1.257322906240131,0.7439457781026972,0.5454886509212,0.0,0.4322478156017536,,,0.04510572363915719,0.0064241340912793155,0.006209037685582527,0.008985513109858978,,,
