File,N,S,T,AIC-c,plain,+S,+MH,p,p_plain,p_s,p_MH,omega1_BUSTED,p1_BUSTED,omega2_BUSTED,p2_BUSTED,omega3_BUSTED,p3_BUSTED,omega1_S,p1_S,omega2_S,p2_S,omega3_S,p3_S,omega1_noS,p1_noS,omega2_noS,p2_noS,omega3_noS,p3_noS,omega1_MH,p1_MH,omega2_MH,p2_MH,omega3_MH,p3_MH,SRV_S,SRV_MH,delta,psi,S1,S2,S3,SP1,SP2,SP3,L1,L2,L3,EB
ENSG00000185621,24,692,1.10,20683.94026,121.40744,-4.03622,124.69392,0.50000,0.45743,0.50000,0.49816,0.05974,0.80877,0.12942,0.15029,1.35111,0.04094,0.08285,0.96670,0.10496,0.00159,1.00000,0.03171,0.00029,0.33877,0.12876,0.63479,1.41663,0.02645,0.08285,0.96453,0.08894,0.00378,1.00000,0.03169,0.74467,0.74480,0.00000,0.00000,1496,73,1,0.0480411,0.00234425,3.2113e-05,0.05972,0.10826,0.07272,2
ENSG00000205221,24,692,1.31,24397.21758,266.07101,-3.45854,266.58008,0.04138,0.05548,0.01209,0.14745,0.07901,0.70501,0.33725,0.28983,8.41662,0.00516,0.14546,0.98368,0.15806,0.01147,8.89062,0.00485,0.09644,0.73515,0.32366,0.26134,8.69305,0.00351,0.14304,0.63795,0.15282,0.35785,8.85454,0.00419,0.72566,0.72327,0.01907,0.00000,1851,86,4,0.0594412,0.00276172,0.000128452,0.05421,0.07016,0.08678,25
ENSG00000055208,24,693,0.93,15530.10497,209.68319,-4.03498,218.38149,0.03706,0.00651,0.00533,0.50000,0.08197,0.89303,0.10224,0.10684,173.48313,0.00014,0.07670,0.99975,0.08125,0.00018,3999.99817,0.00007,0.08379,0.98151,0.15470,0.01849,1.00259,0.00000,0.07679,0.99952,0.07917,0.00042,3999.99822,0.00007,1.04723,1.04401,0.00000,0.00000,978,12,1,0.032074,0.000393546,3.27955e-05,0.04628,0.05972,0.02800,16
ENSG00000070748,24,693,1.62,23804.63977,230.67877,-4.07699,217.08083,0.00050,0.00043,0.00001,0.00227,0.06244,0.10847,0.08195,0.87984,6.17546,0.01169,0.04563,0.90816,0.75536,0.09054,63.99841,0.00130,0.00000,0.77728,0.50322,0.22118,49.96332,0.00154,0.04693,0.91244,0.77667,0.08626,63.01367,0.00131,0.67828,0.67826,0.00000,0.00000,1881,98,13,0.0603175,0.00314254,0.000416867,0.07749,0.09659,0.09759,65
ENSG00000132405,24,693,1.42,24157.04224,395.35245,-3.31766,391.82386,0.50000,0.49958,0.49961,0.50000,0.06204,0.93366,0.31487,0.02136,1.01192,0.04498,0.05503,0.08754,0.08200,0.89325,1.02384,0.01921,0.06446,0.80759,0.24653,0.19241,1.00270,0.00000,0.08255,0.88275,0.09563,0.10546,1.00000,0.01179,0.76646,0.76496,0.03118,0.00000,1999,94,2,0.0641013,0.00301427,6.41334e-05,0.06484,0.08593,0.18005,0
ENSG00000135250,24,693,0.99,18535.30012,390.29354,-4.03283,395.49978,0.12527,0.01999,0.10386,0.50000,0.05496,0.90210,0.06856,0.09759,31.99270,0.00031,0.04928,0.00103,0.04961,0.99863,12.35619,0.00033,0.05608,1.00000,0.19578,0.00000,1.00132,0.00000,0.04961,0.99920,0.04968,0.00046,12.30922,0.00033,1.16033,1.16160,0.00000,0.00000,1439,34,1,0.046144,0.00109027,3.20667e-05,0.04931,0.05118,0.05954,24
ENSG00000135297,24,693,1.14,23212.18784,225.48728,-2.75243,225.96048,0.50000,0.50000,0.10798,0.50000,0.00000,0.09234,0.11557,0.85249,1.64027,0.05517,0.16103,0.99831,0.16910,0.00124,29.77696,0.00046,0.05580,0.77298,0.40501,0.15197,1.00000,0.07505,0.15930,0.00692,0.16083,0.99308,1.00233,0.00000,0.79930,0.79321,0.03200,0.00000,1728,84,1,0.0566706,0.00275482,3.27955e-05,0.05607,0.07718,0.06834,0
ENSG00000163655,24,693,0.69,16250.41378,75.51917,8.25632,65.21351,0.50000,0.05985,0.15285,0.50000,0.00027,0.79753,0.11371,0.19480,4.22877,0.00767,0.01454,0.89971,0.07913,0.08999,2.85464,0.01030,0.00000,0.08277,0.02584,0.90201,1.00000,0.01521,0.02458,0.98152,0.58669,0.01848,1.00156,0.00000,0.75265,0.73962,0.22931,0.00000,1137,29,0,0.0372885,0.000951069,0,0.04272,0.04314,0.00000,0
ENSG00000163689,24,693,1.33,24402.71822,151.63516,-4.04209,156.61198,0.18635,0.12264,0.15455,0.39007,0.25367,0.81248,0.45352,0.16937,5.61847,0.01815,0.31804,0.98412,0.34967,0.00928,7.12008,0.00660,0.18506,0.82567,0.33449,0.05155,1.59622,0.12279,0.28255,0.24463,0.33212,0.74921,7.49167,0.00615,0.58601,0.58584,0.00000,0.00000,1707,113,4,0.0559819,0.00370589,0.000131182,0.05406,0.06897,0.07468,15
ENSG00000189367,24,693,1.50,27961.41013,158.63899,-3.85393,160.50969,0.50000,0.50000,0.50000,0.50000,0.00000,0.01608,0.00000,0.43230,1.00000,0.55162,0.19758,0.29423,0.60392,0.61453,1.00000,0.09124,0.00052,0.00000,0.20820,0.62916,1.10383,0.37084,0.50303,0.00000,0.50964,1.00000,13.52612,0.00000,0.52729,0.52875,0.02126,0.00000,2005,175,7,0.0642937,0.00561167,0.000224467,0.06537,0.08538,0.11307,0
ENSG00000205336,24,693,1.50,25544.24024,322.57437,-5.13962,324.27213,0.16892,0.16030,0.08699,0.44628,0.06371,0.68786,0.15319,0.27303,2.17228,0.03911,0.11714,0.96321,0.12419,0.02796,4.01973,0.00883,0.06339,0.65084,0.09176,0.27224,1.19531,0.07691,0.10402,0.93742,0.57133,0.05970,7.26283,0.00288,0.83806,0.71306,0.03019,0.00000,1963,133,10,0.0629469,0.00426487,0.000320667,0.06378,0.08236,0.09555,24
ENSG00000003989,24,694,1.29,22882.85238,308.82852,-3.62400,311.86962,0.50000,0.40509,0.50000,0.50000,0.04583,0.60084,0.08141,0.36632,1.60832,0.03284,0.03091,0.68302,0.17719,0.29247,1.00280,0.02451,0.04728,0.93205,0.21803,0.00765,1.00000,0.06030,0.02607,0.64111,0.18694,0.34774,1.34483,0.01115,0.74394,0.74666,0.00000,0.03626,1792,69,3,0.0573807,0.00220941,9.60615e-05,0.05526,0.07194,0.09164,2
ENSG00000050344,24,694,1.52,28386.56828,76.28746,5.44322,76.20167,0.50000,0.00011,0.01163,0.50000,0.00159,0.52236,0.83173,0.47591,61.36055,0.00173,0.34877,0.98527,1.00000,0.00945,17.24639,0.00528,0.18663,0.65666,0.51842,0.25600,1.58306,0.08734,0.24035,0.70888,0.24910,0.10468,1.00000,0.18644,0.44770,0.43822,0.04028,0.10643,2050,175,17,0.065642,0.00560359,0.000544348,0.06693,0.08407,0.08437,0
ENSG00000059378,24,694,1.48,24639.46568,218.65698,2.97118,214.22069,0.33131,0.00676,0.23294,0.06097,0.10833,0.51910,0.15900,0.44085,3.24523,0.04005,0.12898,0.88108,0.13473,0.05489,1.67785,0.06404,0.12779,0.91838,0.18237,0.03692,2.80404,0.04470,0.12084,0.08296,0.13071,0.84733,1.48740,0.06971,0.72411,0.72189,0.00000,0.08498,1825,121,17,0.0584374,0.00387448,0.000544348,0.06774,0.09321,0.10526,0
ENSG00000078053,24,694,1.19,21256.03630,308.63503,5.91595,296.45321,0.50000,0.10097,0.49851,0.50000,0.06101,0.72890,0.15525,0.25236,3.57223,0.01874,0.05279,0.09613,0.09570,0.86705,1.02995,0.03681,0.00722,0.00000,0.09885,0.98356,1.22892,0.01644,0.11138,1.00000,0.46286,0.00000,3.77714,0.00000,0.99576,0.99463,0.09655,0.16028,1553,96,8,0.0497278,0.00307397,0.000256164,0.05466,0.07186,0.08804,0
ENSG00000089169,24,694,1.23,21992.55299,225.67886,-0.67202,220.54502,0.30086,0.01165,0.03082,0.50000,0.06126,0.13008,0.07094,0.86588,9.34032,0.00403,0.06190,0.98775,0.23695,0.00488,4.54845,0.00737,0.03899,0.06314,0.04915,0.90428,1.27077,0.03258,0.00130,0.04592,0.06615,0.94522,2.83458,0.00885,0.74230,0.73466,0.00000,0.16887,1751,59,8,0.0560679,0.00188921,0.000256164,0.05720,0.07359,0.05381,14
ENSG00000099364,24,694,0.69,15676.08988,240.35617,-4.02792,247.51065,0.04115,0.01454,0.03761,0.50000,0.01948,0.03920,0.02227,0.96066,207.36146,0.00013,0.01402,0.95487,0.15722,0.04498,138.94238,0.00015,0.01796,0.90848,0.06456,0.09152,1.00232,0.00000,0.00946,0.00877,0.02022,0.99107,147.61529,0.00017,0.87480,0.87447,0.00000,0.00000,1078,14,0,0.0353026,0.000458475,0,0.03399,0.05164,0.00000,23
ENSG00000139354,24,694,1.54,26301.75514,199.42731,-4.01715,202.89408,0.02010,0.00005,0.00171,0.00493,0.15647,0.22708,0.22738,0.76723,13.45925,0.00570,0.20599,0.97199,0.20930,0.02398,10.49483,0.00403,0.19573,0.83438,0.30329,0.16072,14.15578,0.00490,0.20475,0.09892,0.20673,0.89719,10.57753,0.00388,0.69035,0.68974,0.00316,0.00000,1977,125,8,0.0633045,0.00400256,0.000256164,0.06911,0.08221,0.06537,23
ENSG00000179134,24,694,0.67,15982.13536,237.34398,-4.03244,241.37452,0.50000,0.50000,0.50000,0.50000,0.03385,0.00000,0.05123,1.00000,1.00824,0.00000,0.04526,0.00362,0.04620,0.99638,1.13867,0.00000,0.05122,1.00000,0.29697,0.00000,1.00186,0.00000,0.04576,0.01078,0.04618,0.98922,1.10512,0.00000,0.99231,0.99242,0.00000,0.00000,1095,13,0,0.0366933,0.000435628,0,0.03242,0.04688,0.00000,0
ENSG00000108256,24,695,0.42,14162.90994,228.86203,-4.03395,230.44476,0.50000,0.50000,0.50000,0.50000,0.00740,0.00325,0.16196,0.97715,1.71199,0.01961,0.17402,1.00000,0.61527,0.00000,1.00156,0.00000,0.16686,0.71055,0.23485,0.28945,1.00150,0.00000,0.17079,0.08573,0.17450,0.91427,1.00233,0.00000,1.12761,1.12754,0.00000,0.00000,746,18,1,0.024395,0.00058862,3.27011e-05,0.02130,0.02555,0.03885,0
ENSG00000160741,24,695,0.99,21746.75769,112.63934,-4.03562,113.55019,0.11175,0.49817,0.09570,0.29748,0.00981,0.20610,0.07041,0.67746,1.01092,0.11645,0.13514,0.98665,0.26092,0.00912,7.73845,0.00423,0.08988,0.79883,0.34319,0.19691,6.39123,0.00426,0.11427,0.33896,0.14802,0.65684,7.76973,0.00419,0.56503,0.56491,0.00000,0.00000,1570,75,3,0.0501998,0.00239808,9.59233e-05,0.04884,0.06499,0.08121,16
ENSG00000166268,24,695,1.26,23812.62371,223.10882,-6.81098,225.77293,0.49999,0.00693,0.01679,0.50000,0.04509,0.57266,0.53889,0.42528,22.65166,0.00207,0.24427,0.99526,0.26715,0.00209,14.99282,0.00265,0.15942,0.63061,0.28008,0.29685,1.00000,0.07254,0.20319,0.09504,0.24404,0.89003,1.01495,0.01493,0.67897,0.66721,0.03988,0.06792,1673,113,8,0.0534932,0.00361311,0.000255795,0.05403,0.07111,0.07227,0
ENSG00000168754,24,695,1.96,27678.61680,353.08368,-9.89376,345.27173,0.32405,0.01283,0.00053,0.46077,0.21895,0.80018,0.35006,0.16121,3.75343,0.03861,0.20819,0.81613,0.82686,0.18345,299.52366,0.00042,0.21603,0.88791,0.36326,0.01839,1.43729,0.09370,0.25112,0.10413,0.28775,0.88421,3.88790,0.01166,0.68460,0.68483,0.02928,0.07509,2060,201,18,0.0658673,0.00642686,0.00057554,0.08149,0.10936,0.11539,2
ENSG00000170820,24,695,0.94,22052.36086,181.51049,-5.23859,184.04294,0.50000,0.48756,0.20684,0.50000,0.06549,0.44121,0.14440,0.46142,1.06494,0.09737,0.17558,0.99598,1.00000,0.00389,58.96994,0.00013,0.07258,0.71289,0.31402,0.20691,1.00000,0.08020,0.04192,0.05183,0.17872,0.93782,1.00000,0.01034,0.73733,0.73514,0.00000,0.04778,1597,50,2,0.0510631,0.00159872,6.39488e-05,0.04245,0.05243,0.05323,0
ENSG00000177000,24,695,1.31,22871.75310,272.02090,-1.76135,271.79368,0.50000,0.38478,0.33931,0.49996,0.05748,0.72773,0.08509,0.25008,1.67915,0.02219,0.07708,0.98317,0.08182,0.01189,2.29211,0.00495,0.05939,0.89113,0.14005,0.08074,1.00566,0.02814,0.06911,0.00000,0.08149,1.00000,1.14579,0.00000,0.94004,0.92116,0.05168,0.12066,1840,83,3,0.0588329,0.00265388,9.59233e-05,0.05929,0.07584,0.07936,0
ENSG00000112365,24,696,1.24,23667.26804,222.46803,-0.33395,220.01918,0.50000,0.42777,0.16295,0.50000,0.08754,0.80507,0.14936,0.17276,1.68343,0.02216,0.11421,0.98750,0.12759,0.01097,7.76383,0.00152,0.11090,0.96046,0.34953,0.03954,1.00233,0.00000,0.10876,0.55119,0.12284,0.44881,1.00238,0.00000,0.70221,0.69474,0.06250,0.02962,1864,91,3,0.0595147,0.00290549,9.57854e-05,0.06215,0.07790,0.08828,0
ENSG00000143324,24,696,0.56,15793.57574,156.55901,-7.19164,154.45951,0.50000,0.12565,0.00122,0.44670,0.02488,0.82901,0.34146,0.16922,14.67690,0.00177,0.07625,0.99716,0.08134,0.00194,37.52531,0.00089,0.05095,0.96955,0.07982,0.01209,2.50252,0.01836,0.07497,0.18715,0.08017,0.81285,1.00233,0.00000,0.90328,0.88628,0.09468,0.20031,979,19,1,0.0319684,0.000620428,3.26541e-05,0.02756,0.03513,0.00359,0
ENSG00000169306,24,696,0.55,13263.88788,120.39457,-6.73694,126.92263,0.50000,0.00054,0.00093,0.50000,0.01077,0.70044,0.03754,0.29939,197.29534,0.00017,0.01671,0.98982,0.01783,0.01003,633.16029,0.00015,0.01938,0.98087,0.03509,0.01913,1.00233,0.00000,0.01154,0.66441,0.03073,0.33559,1.05524,0.00000,1.07960,0.89646,0.00000,0.63616,819,7,2,0.0267437,0.000228579,6.53083e-05,0.02751,0.03121,0.02746,0
ENSG00000178235,24,696,0.50,14222.62842,168.31601,-3.91203,171.56960,0.50000,0.50000,0.50000,0.50000,0.00742,0.73367,0.05401,0.25657,1.00000,0.00977,0.01999,0.98317,0.22860,0.01347,1.00000,0.00336,0.00000,0.17285,0.03284,0.82690,1.00000,0.00026,0.02274,0.99617,0.63005,0.00258,1.00000,0.00125,0.91796,0.92131,0.02173,0.00000,893,9,0,0.0298383,0.000300722,0,0.02755,0.03195,0.00000,1
ENSG00000187231,24,696,0.72,15365.77234,147.24962,-4.08269,151.26953,0.50000,0.50000,0.50000,0.49753,0.00125,0.90827,0.08976,0.08430,1.00000,0.00744,0.00019,0.73839,0.02484,0.25312,1.00000,0.00849,0.00211,0.42144,0.01840,0.57623,1.99497,0.00233,0.00694,0.99235,1.00000,0.00545,1.12287,0.00220,0.83521,0.83460,0.00000,0.00000,1116,14,0,0.0356322,0.000446999,0,0.03781,0.05675,0.00000,2
ENSG00000106823,24,697,1.49,25542.46734,276.20920,8.85699,265.38211,0.50000,0.00041,0.37421,0.50000,0.03249,0.71232,0.91377,0.28675,99.78738,0.00093,0.21738,0.96380,0.46689,0.01999,2.68720,0.01621,0.05242,0.41029,0.29787,0.49438,1.00000,0.09533,0.00301,0.00000,0.24036,1.00000,1.00255,0.00000,0.82351,0.78227,0.05162,0.13037,1840,153,17,0.0586641,0.00487805,0.000542005,0.06869,0.08844,0.08274,0
ENSG00000141434,24,697,1.70,26782.68083,386.98645,-3.76924,388.01114,0.06390,0.00361,0.02832,0.46811,0.10762,0.49319,0.13353,0.43367,2.67942,0.07314,0.17551,0.93448,0.93780,0.05726,6.33590,0.00826,0.00050,0.25736,0.01744,0.48691,1.05263,0.25573,0.11592,0.63872,0.38881,0.35086,5.66662,0.01043,0.92206,0.92267,0.00000,0.00000,1986,163,22,0.063319,0.00519688,0.000701419,0.08091,0.11264,0.12945,23
ENSG00000146802,24,697,0.77,17621.81667,151.05260,-4.03294,152.67337,0.32560,0.50000,0.31101,0.50000,0.00998,0.89525,0.28676,0.07618,1.00000,0.02857,0.04504,0.00604,0.04796,0.99312,9.14649,0.00085,0.00894,0.77183,0.19543,0.22404,1.00000,0.00413,0.04463,0.00459,0.04807,0.99464,10.13835,0.00077,0.72064,0.72169,0.00000,0.00000,1232,37,0,0.0420851,0.00126392,0,0.03693,0.04687,0.00000,34
ENSG00000260508,24,697,0.47,14121.32939,99.92523,-2.12987,98.13701,0.14947,0.43233,0.02135,0.50000,0.00000,0.67906,0.00007,0.26105,1.22124,0.05989,0.05527,0.99474,0.05905,0.00390,18.05167,0.00136,0.02251,0.92889,0.34010,0.03883,1.00000,0.03228,0.05283,0.64420,0.06140,0.35472,15.62943,0.00108,0.88138,0.87807,0.04331,0.03333,805,14,1,0.0256656,0.000446357,3.18827e-05,0.02316,0.02158,0.01643,38
ENSG00000119392,24,698,1.30,25180.50256,178.01596,-4.02772,181.57723,0.35862,0.10809,0.33873,0.31934,0.12401,0.82368,0.32007,0.16840,4.87136,0.00793,0.14679,0.75440,0.20389,0.24001,3.30398,0.00559,0.14046,0.90461,0.30260,0.08533,3.70917,0.01006,0.07929,0.05846,0.16592,0.93613,3.38528,0.00540,0.61329,0.61326,0.00000,0.00015,1948,104,8,0.063428,0.0033863,0.000260485,0.06391,0.09908,0.11185,13
ENSG00000138892,24,698,1.65,23208.14201,236.67282,-5.99051,235.39563,0.50000,0.00001,0.00093,0.50000,0.10755,0.82704,0.29072,0.16909,14.37957,0.00386,0.12374,0.20081,0.13467,0.79715,16.43016,0.00205,0.14144,1.00000,0.16937,0.00000,1.00228,0.00000,0.13310,0.54236,0.13708,0.45764,1.00207,0.00000,0.78592,0.76768,0.07243,0.15721,1685,138,9,0.0536453,0.00439351,0.000286533,0.06715,0.08892,0.07977,0
ENSG00000151726,24,698,1.35,25450.38081,339.95939,-4.04573,343.51604,0.50000,0.50000,0.50000,0.50000,0.06919,0.92046,0.39542,0.01762,1.00000,0.06192,0.10078,0.96802,0.58651,0.03198,1.00233,0.00000,0.06110,0.85710,0.33776,0.09849,1.00000,0.04441,0.00000,0.11060,0.12228,0.88067,1.00000,0.00872,0.74615,0.74614,0.00000,0.00000,2037,91,1,0.0663259,0.00296301,3.25606e-05,0.05899,0.07582,0.03675,0
ENSG00000034533,24,699,1.30,25938.52125,174.33492,-10.10266,178.45830,0.24385,0.06836,0.50000,0.50000,0.14469,0.74804,0.62864,0.25058,25.27867,0.00139,0.21055,0.00809,0.23930,0.97219,1.00000,0.01972,0.00353,0.07513,0.25178,0.90224,2.03019,0.02263,0.24608,0.07952,0.24846,0.91921,12.45124,0.00127,0.71235,0.61666,0.00000,0.01175,1917,111,9,0.0609442,0.00352885,0.000286123,0.05967,0.07832,0.08391,22
ENSG00000036054,24,699,0.62,15936.53358,54.68634,-3.89847,56.03084,0.47682,0.50000,0.22863,0.50000,0.00037,0.07407,0.01347,0.86802,1.00000,0.05792,0.00000,0.02735,0.05325,0.97019,6.57744,0.00246,0.01367,0.87258,0.29281,0.10472,1.00000,0.02270,0.00000,0.00812,0.05204,0.98874,4.03215,0.00314,0.75383,0.74839,0.02257,0.00000,1005,24,0,0.0319504,0.000762995,0,0.03185,0.03898,0.00000,6
ENSG00000091513,24,699,1.96,29968.46407,451.70965,1.28113,441.81188,0.08230,0.00000,0.00001,0.00116,0.16695,0.92437,1.00000,0.03851,7.79806,0.03712,0.21674,0.86394,0.23792,0.10084,4.91070,0.03522,0.18114,0.89991,0.41776,0.06061,5.51260,0.03949,0.22845,0.29047,0.23620,0.68252,3.90432,0.02701,0.98786,0.95010,0.10279,0.00378,2098,268,25,0.0666985,0.00852011,0.000794786,0.08028,0.09553,0.09529,7
ENSG00000109182,24,699,1.34,26285.52749,284.49990,-3.97843,286.13615,0.50000,0.50000,0.50000,0.50000,0.00285,0.20633,0.06024,0.60790,1.00000,0.18577,0.00000,0.18974,0.19415,0.76063,1.00000,0.04963,0.04540,0.73247,0.40605,0.14523,1.00000,0.12229,0.11753,0.84390,0.62194,0.15610,1.00156,0.00000,0.67178,0.67145,0.00347,0.00000,2004,107,4,0.0637101,0.00340168,0.000127166,0.05975,0.07324,0.08714,0
ENSG00000114480,24,699,1.02,20189.40489,176.06635,-4.03377,180.09824,0.04320,0.17877,0.02432,0.21543,0.00000,0.51463,0.00000,0.38167,1.37227,0.10370,0.09911,0.99013,0.10642,0.00630,8.84573,0.00357,0.00000,0.46683,0.00000,0.42936,1.37031,0.10381,0.09893,0.31582,0.09927,0.68059,8.81147,0.00358,0.88152,0.88085,0.00000,0.00000,1449,48,0,0.0471128,0.00156067,0,0.04732,0.05373,0.00000,20
ENSG00000122735,24,699,0.98,20864.03156,173.82369,-3.77799,169.77353,0.50000,0.25031,0.50000,0.50000,0.00000,0.32183,0.00000,0.54614,1.28555,0.13203,0.00000,0.24236,0.11737,0.68631,1.00000,0.07133,0.00000,0.02058,0.02422,0.85579,1.12715,0.12363,0.07857,0.37621,0.09274,0.55398,1.00000,0.06981,0.75593,0.75352,0.00000,0.03971,1450,65,7,0.0471453,0.00211341,0.000227598,0.04065,0.05097,0.04326,2
ENSG00000198382,24,699,1.01,20623.13611,385.60464,-7.80889,378.10805,0.50000,0.02516,0.00285,0.47753,0.05143,0.60735,0.19068,0.38353,6.31022,0.00912,0.08775,0.94198,0.74360,0.05736,62.15744,0.00065,0.00000,0.19048,0.12303,0.78930,1.84797,0.02022,0.05164,0.25633,0.12071,0.72074,1.00000,0.02292,0.95210,0.93298,0.08405,0.09082,1453,79,8,0.046193,0.00251152,0.000254332,0.04881,0.05888,0.08179,0
ENSG00000107521,24,700,1.50,25953.05535,271.28212,-3.65294,272.87927,0.08338,0.19490,0.01716,0.50000,0.07350,0.67771,0.11316,0.29649,2.50743,0.02580,0.09519,0.97839,0.28136,0.01605,6.16126,0.00556,0.05234,0.85609,0.18789,0.06686,1.00259,0.07705,0.08432,0.01001,0.09886,0.98527,5.98995,0.00472,0.69998,0.69621,0.03436,0.00000,2022,115,6,0.0656494,0.00373377,0.000194805,0.05944,0.07398,0.07557,29
ENSG00000129317,24,700,1.40,24617.33313,146.56244,-4.01584,149.27849,0.06071,0.13577,0.00290,0.17328,0.12667,0.45602,0.26976,0.51233,2.93844,0.03166,0.23635,0.99570,0.91593,0.00271,25.32068,0.00159,0.13884,0.84006,0.93544,0.15749,12.82967,0.00245,0.08499,0.05831,0.24794,0.94013,25.95265,0.00156,0.67745,0.67625,0.00000,0.00000,1770,123,7,0.0561905,0.00390476,0.000222222,0.06945,0.10731,0.11744,24
ENSG00000135338,24,700,1.33,26444.31283,175.23572,-6.31687,176.56848,0.50000,0.02499,0.01328,0.40658,0.34388,0.44099,0.41392,0.54424,7.16696,0.01477,0.40376,0.99626,1.00000,0.00240,36.47744,0.00134,0.31305,0.24106,0.31447,0.66825,1.83693,0.09069,0.34044,0.00000,0.40705,1.00000,1.00156,0.00000,0.65064,0.63879,0.02831,0.06373,1931,133,14,0.0613016,0.00422222,0.000444444,0.06425,0.07827,0.09571,0
ENSG00000153294,24,700,1.61,28107.67075,281.11081,-2.60198,281.22406,0.45199,0.44508,0.25872,0.50000,0.09781,0.79033,0.99552,0.00000,1.21569,0.20967,0.17655,0.05870,0.26464,0.92944,3.59281,0.01186,0.00078,0.00000,0.12256,0.80172,1.11157,0.19828,0.25783,0.65410,0.27038,0.33448,2.26187,0.01142,0.71482,0.70902,0.03575,0.00000,2092,192,11,0.0664127,0.00609524,0.000349206,0.08210,0.11857,0.18275,0
ENSG00000162909,24,700,1.54,21852.65869,234.72791,2.66561,237.40810,0.50000,0.00067,0.50000,0.50000,0.00000,0.86881,0.44291,0.12979,20.01185,0.00140,0.02814,0.04916,0.02834,0.92233,1.00000,0.02851,0.00796,0.77599,0.09969,0.18588,1.00000,0.03813,0.01980,0.92134,0.44133,0.07866,1.00180,0.00000,1.69638,1.91103,0.00000,0.24484,1823,81,11,0.0591883,0.00262987,0.000357143,0.06509,0.09364,0.05636,0
ENSG00000164161,24,700,0.88,19160.26949,310.28273,-4.02362,311.32881,0.50000,0.50000,0.50000,0.50000,0.04173,0.77063,0.15578,0.21365,1.00000,0.01573,0.06781,0.00000,0.06846,1.00000,1.00233,0.00000,0.07470,0.98703,0.24341,0.01297,1.00233,0.00000,0.06419,0.94338,0.14124,0.05662,1.03899,0.00000,1.06714,1.06675,0.00000,0.00000,1430,36,0,0.0453968,0.00114286,0,0.04470,0.05036,0.00000,0
ENSG00000168763,24,700,1.26,20464.47354,136.75663,0.71836,134.80250,0.50000,0.50000,0.50000,0.50000,0.03900,0.77875,0.09723,0.17118,1.00000,0.05006,0.06011,0.96494,0.38541,0.01854,1.00000,0.01652,0.06477,0.94079,0.36633,0.05434,1.02063,0.00486,0.00000,0.06043,0.07954,0.93957,1.00164,0.00000,0.72398,0.72250,0.08820,0.32273,1495,75,5,0.0474603,0.00238095,0.00015873,0.05464,0.06602,0.09096,0
ENSG00000077942,24,701,1.40,20462.27352,531.09182,-4.02633,532.05712,0.00731,0.25185,0.00717,0.50000,0.03828,0.70404,0.17417,0.28472,3.09769,0.01124,0.06648,0.43008,0.08827,0.56791,14.16380,0.00200,0.01378,0.39078,0.09544,0.56719,1.00000,0.04203,0.06722,0.30188,0.08413,0.69608,13.89953,0.00203,0.98792,0.98733,0.00000,0.00000,1547,65,2,0.0490411,0.00206055,6.34015e-05,0.05838,0.07737,0.12017,36
ENSG00000103184,24,701,1.45,24168.78073,233.14686,-5.51806,235.16627,0.50000,0.50000,0.08745,0.50000,0.00000,0.59217,0.22267,0.40783,1.00233,0.00000,0.07862,0.99329,0.10090,0.00663,138.62123,0.00008,0.00000,0.44076,0.15684,0.55924,1.00231,0.00000,0.00050,0.00000,0.07841,1.00000,1.05683,0.00000,0.81574,0.81014,0.01906,0.02652,2004,81,3,0.0635283,0.00256776,9.51022e-05,0.06713,0.09436,0.10909,0
ENSG00000163508,24,701,0.85,17971.75474,214.21260,-4.03531,217.73976,0.08860,0.21060,0.08856,0.28649,0.06125,0.97375,0.10599,0.02365,5.75600,0.00261,0.05939,0.99037,0.06210,0.00683,5.42402,0.00280,0.05938,0.91718,0.10273,0.08067,5.54049,0.00215,0.05814,0.59638,0.06124,0.40080,5.38141,0.00282,0.84990,0.85001,0.00000,0.00000,1255,40,0,0.0397844,0.00126803,0,0.04348,0.06173,0.00000,7
ENSG00000176783,24,701,1.10,21074.66745,254.17682,-3.82067,258.17503,0.50000,0.50000,0.50000,0.50000,0.02001,0.29164,0.07944,0.66073,1.00000,0.04763,0.00000,0.10401,0.08887,0.88175,1.00000,0.01424,0.05660,0.86437,0.12127,0.09013,1.00000,0.04550,0.00574,0.39075,0.13678,0.60123,1.00000,0.00803,0.81628,0.81855,0.00000,0.00000,1657,62,0,0.0525281,0.00196545,0,0.05260,0.06629,0.00000,0
ENSG00000179477,24,701,1.30,24873.63084,215.16697,6.76606,213.06035,0.50000,0.00037,0.16342,0.50000,0.00000,0.75791,0.41196,0.24133,194.53663,0.00076,0.07218,0.98485,0.11895,0.00639,3.01922,0.00876,0.05998,0.07414,0.07283,0.90123,1.00000,0.02463,0.02883,0.18629,0.09221,0.81168,1.00157,0.00203,0.68267,0.67792,0.12199,0.16484,1930,95,7,0.0611824,0.00301157,0.000221905,0.05645,0.07028,0.05871,0
ENSG00000198689,24,701,0.81,17917.32038,140.92584,-4.08402,144.95478,0.06159,0.03246,0.01024,0.21129,0.02971,0.69345,0.05396,0.30554,16.06399,0.00101,0.03432,0.99708,1.00000,0.00229,26.48157,0.00063,0.01948,0.62070,0.06645,0.37829,15.90593,0.00101,0.00327,0.02947,0.03651,0.96973,21.76856,0.00080,0.76903,0.76985,0.00000,0.00000,1313,20,1,0.0416231,0.000634015,3.17007e-05,0.03732,0.04823,0.01346,44
