Gene,Method,Sequences,Codons,LRT p-value,cAIC,CV(omega),CV(alpha),w1,p1,w2,p2,w3,p3,SRV1,SRV_p1,SRV2,SRV_p2,SRV3,SRV_p3,DH_Rate,TH_Rate,TH_Rate_SI,NUM_ER_SITES,ER_SITES,ΔcAIC,RelativeSupport,WD_unweighted(omega),WD_weighted(omega),WD_unweighted(srv),WD_weighted(srv),ER_Sites_Intersection
Veneroida-COX2,BUSTEDS-MH,9,674,0.5,17727.93043567328,1.3439781521920626,0.6034438089269805,0.001123340716580686,0.4079773172210497,0.05733720209074167,0.5551772241595362,1.692884368935541,0.03684545861941408,0.1186516683183833,0.1493120849899398,1.15459392265084,0.4345159959593814,1.15479762518058,0.4161719190506789,0.1251148890787099,2.03679327542541,18.48295419379649,0.0,,24.94314565421155,3.834111518246986e-06,0.23897091235333645,0.040466624935408056,0.39108666868525055,0.06883493275848612,
Veneroida-COX3,BUSTEDS,9,353,0.3403121799233002,12137.5006789361,1.4040456973983835,0.6181147550828684,0.0,0.4603544335997889,0.01098035372293061,0.5233890826898776,2.277081086045035,0.01625648371033356,0.1104999559184615,0.2270998041832208,1.261180063293579,0.6510660935762705,1.262322303161389,0.1218341022405086,,,,0.0,,,,,,,,
Veneroida-COX3,BUSTEDS-MH,9,353,0.4394349964721846,12099.12971608549,1.3997444785395445,0.842030909623202,0.0,0.4315610968502362,0.01203529786971398,0.5556361125161815,1.74942113698906,0.01280279063358226,0.09259276174282649,0.1477678184910361,0.5117738960175697,0.2975785981018292,1.503685969076269,0.5546535834071348,0.4108378340458739,0.02085850073201366,0.4741336367060667,0.0,,38.37096285060943,4.6542668994813045e-09,0.1762382977342528,0.015476975444353867,0.33622567578884144,0.3324029286910264,
Veneroida-CYTB,BUSTEDS,9,430,0.01516811673485668,15006.37407753914,1.4137586489412992,1.2133273382262346,0.0,0.3241611169959547,0.008064750718456627,0.653281161035986,37.59689705940523,0.02255772196805929,0.02345594252869517,0.09868181982619931,0.1973872353154578,0.4636714469660069,2.070534134351569,0.4376467332077939,,,,4.0,144|166|307|340,,,,,,,
Veneroida-CYTB,BUSTEDS-MH,9,430,0.001955288714407755,14977.87382883839,1.4123427852232442,1.1237155906497736,0.005930145833469655,0.9233945701703031,0.08798789135457857,0.06732798695542655,106.3841097756757,0.00927744287427038,0.0567973229952811,0.1609346662193635,0.3170024029515734,0.4730447287229794,2.297419911483887,0.3660206050576571,0.5051886418915826,0.6095771296292535,0.0,3.0,144|166|340,28.50024870074958,6.47514693882882e-07,22.957688667580022,1.1438193306209785,0.12661410841167328,0.26870162144936727,
Veneroida-ND1,BUSTEDS,9,329,0.0519663232214872,12045.6470800891,1.413884079108922,1.0753908968473087,0.001566847413571795,0.7337171302765028,0.02895130871874912,0.2586428044512823,196.4491452903655,0.007640065272214953,0.04518964128023113,0.2561510658381018,0.5871489455638741,0.5299616756663074,3.166426045796701,0.213887258495591,,,,3.0,158|175|248,,,,,,,
Veneroida-ND1,BUSTEDS-MH,9,329,0.2118815646011564,12027.52602418453,1.411343475922511,1.0182115192848762,0.003391004338745835,0.8201303394230647,0.05103736406281818,0.1753089434159062,40.16387553097876,0.00456071716102912,0.06209806836188825,0.2364403095042763,0.5453673707996687,0.4733789483897939,2.505859195701547,0.2901807421059299,0.0606532936629894,0.0,0.458617521949447,1.0,158,18.121055904570312,0.00011616163259411445,52.10305999055199,1.3249020899773687,0.23975228398033888,0.32048360820889754,
Veneroida-ND2,BUSTEDS,9,371,0.5,15480.13874812764,1.2029257830725082,1.149305411417964,0.003133499981108347,0.6590740605246201,0.1110855763753552,0.3409259394753799,1.001642838859497,0.0,0.01331673367491283,0.02299168917434092,0.1811424715800362,0.2524699132726221,1.316646301880637,0.724538397553037,,,,,,,,,,,,
Veneroida-ND2,BUSTEDS-MH,9,371,0.5,15400.30741785953,1.3825505042581074,0.9263606419568717,0.0,0.3804226972424786,0.01521144418862963,0.5661687556481613,1.0,0.05340854710936002,0.06538049448320254,0.1721168427486142,1.094656621076169,0.7935604983220482,3.498291383737827,0.03432265892933762,0.0,0.0,2.910913854140252,,,79.83133026810901,4.622180390872e-18,0.03355015700911027,0.07959869848572285,1.0490743307205377,0.34096758823184387,
Veneroida-ND3,BUSTEDS,9,149,0.5,5260.6779465803,1.3141509798063924,1.2224568307433583,0.003829108981037623,0.7635969767597834,0.04623552141689333,0.2364030232402166,1.001545559945601,0.0,0.0,0.01634476855826503,0.1586900699772286,0.3769100937233544,1.549560189946348,0.6067451377183805,,,,,,,,,,,,
Veneroida-ND3,BUSTEDS-MH,9,149,0.2350130405906814,5248.54497643062,1.4121875127199626,1.1447137952269324,0.001550546600726801,0.5701133802811362,0.01641997217852489,0.4222899340505168,18.79449302859661,0.007596685668346957,0.008875398367426278,0.06441483442649842,0.2457720705450189,0.3986556950792983,1.678898079928027,0.5369294704942033,0.0,0.0,1.741292762190946,0.0,,12.13297014967975,0.0023193111051361716,5.941680526756563,0.15298177013023553,0.07509842963896521,0.1964528772145403,
Veneroida-ND4,BUSTEDS,9,477,0.5,19231.70635047659,1.3881966775048828,0.976117848495012,0.0004420102545772575,0.4592158371032283,0.0177918796848483,0.5102043590208357,1.464273302303486,0.03057980387593595,0.04418543294923127,0.2208968706993481,0.5224983867632359,0.3896846504945494,2.020011935008602,0.3894184788061025,,,,0.0,,,,,,,,
Veneroida-ND4,BUSTEDS-MH,9,477,0.5,19185.15973275449,1.3711907615890353,0.8845181196581383,0.001055264236032405,0.4576077765671277,0.02937202200883758,0.5176216006425753,1.463021039709436,0.02477062279029697,0.07970961763463341,0.259098491158697,0.6270092403714346,0.3483414615146782,1.938388912340614,0.3925600473266248,0.05851282296683464,0.0,1.222710286031867,0.0,,46.546617722098745,7.807830667978215e-11,0.004481886299831432,0.014602010794515036,0.07388602032052959,0.09740152364967435,
Veneroida-ND4L,BUSTEDS,9,153,0.1610109944216165,4921.950362713079,1.381785028585795,0.8255665780212776,0.00259914824012172,0.5204459663551069,0.04666495780410362,0.3508137570675536,3.163241845402385,0.1287402765773396,0.986358009891255,0.0,1.0,1.0,5.171884789479625,0.0,,,,1.0,20,,,,,,,127
Veneroida-ND4L,BUSTEDS-MH,9,153,0.2452025728340073,4914.521964486652,1.376631198984038,0.27823736745590255,0.00292024029146924,0.5987043975469194,0.04712255507717421,0.2976816386327573,2.76453758679105,0.1036139638203233,0.4869047260715331,0.0,0.7787532363897264,0.0,1.0,1.0,0.4649325515824936,0.0,1.810461507434243,0.0,,7.428398226426907,0.024374954879108096,0.13316098264525106,0.12332314110594839,1.630861612303207,0.0,
Veneroida-ND5,BUSTEDS,9,618,0.5,24454.3128237592,1.3866127004175082,0.8650109810634036,0.0005786335833405136,0.5246203338038103,0.01340618708944042,0.4423230308059992,1.057838426197867,0.03305663539019047,0.06661614403087442,0.2623300285198331,0.9220786851786583,0.5444783950028009,2.487026977185116,0.193191576477366,,,,0.0,,,,,,,,
Veneroida-ND5,BUSTEDS-MH,9,618,0.4828586351643631,24359.37352277299,1.3563072909938387,1.1318455226068305,0.002672991574290427,0.6493477443580391,0.02995986254963558,0.3279035419004271,1.15685074108686,0.02274871374153384,0.09228361417050361,0.290067428540002,1.021202307575443,0.6684196587193468,7.00119100878196,0.04151291274065117,0.0,0.0,3.338592349157749,0.0,,94.93930098621058,2.4221036992750024e-21,0.03922011611337936,0.020542535803836873,1.5463183747110862,0.4907013699560483,
Veneroida-ND6,BUSTEDS,9,192,0.5,8227.72701361158,1.2611285894837314,0.6595511819468415,0.003401103833587638,0.5839380497708102,0.07584763294920929,0.3001484405235273,1.0,0.1159135097056625,0.04730592942195388,0.03253065245209293,1.030752547255057,0.05029591735607668,1.032104105023797,0.9171734301918304,,,,,,,,,,,,
Veneroida-ND6,BUSTEDS-MH,9,192,0.5,8221.389012069045,1.3858467237634562,0.6898694536228446,0.0006334513920208107,0.45502875514924,0.01295880097661792,0.3861402461937876,1.0,0.1588309986569725,0.01677735329715601,0.02369976355554568,1.023861346637756,0.9465500616306421,1.02407330791296,0.02975017481381217,0.0,0.0,3.443628478688482,,,6.338001542535494,0.042045590081730255,0.0218854948047194,0.05833069053589088,0.015150191284311904,0.01724770478150776,
araneae-atp6,BUSTEDS,6,222,0.1862511571784169,9132.511278273072,1.4057161814289683,0.677945412329677,0.000966524217255587,0.1120957823514263,0.02950914768127375,0.5861612321313672,7.570864176566927,0.3017429855172065,0.03148541024753103,0.05088411161892725,1.051924117057597,0.9491158883810727,1.122127528568056,0.0,,,,0.0,,,,,,,,
araneae-atp6,BUSTEDS-MH,6,222,0.4986394698730111,9127.5737794684,1.357093813833272,0.26206043430101716,0.0009519299284716103,0.1145060983283315,0.03040646369828544,0.7412944522939285,1.125979724528029,0.1441994493777399,1.0,1.0,1.872015428562584,0.0,1.893856411489561,0.0,0.0,0.0,9999.99999999834,0.0,,4.937498804672941,0.0846907068013121,2.1485987874482313,2.117893438406042,0.8534449280596537,0.09856400897904818,
araneae-atp8,BUSTEDS,6,53,0.5,2020.552560292781,0.7573902462595099,1.3677827917056524,0.0,0.24375182375014,0.6389893560900854,0.75624817624986,1.002749694282894,0.0,0.0,0.05691298352531953,0.04269566968563539,0.4254812221239446,1.896875585626565,0.5176057943507358,,,,,,5.926631031601119,0.05164739523304565,,,,,
araneae-atp8,BUSTEDS-MH,6,53,0.5,2026.479191324382,0.7609312603339796,1.3829963036159483,0.0,0.2569245305361567,0.6281166544431851,0.7430754694638433,1.002330296983805,0.0,0.0,0.05620242037272789,0.02803063847109403,0.4151350199313907,1.869554562192146,0.5286625596958814,0.0,0.0,64.24382857504239,,,,,0.0037640329819964196,0.016496457307771092,0.013995351549653454,0.04043813526395619,
araneae-cox1,BUSTEDS,6,514,0.2281939045878155,18874.17735328987,1.414042085886367,1.138339289221925,0.03640953008286553,0.7844810192578325,0.03700173641833841,0.2041660088895134,908.0908265372182,0.01135297185265402,0.5580856339122671,0.4779992365676315,0.5695735753294564,0.4594929045865597,7.543379108694359,0.0625078588458088,,,,0.0,,,,,,,,
araneae-cox1,BUSTEDS-MH,6,514,0.5,18853.09815405462,1.414128880425058,0.6213543440859887,0.02681170902646052,1.0,0.03635790596429742,0.0,1582.363332584442,0.0,0.5041661198980364,0.9095810564839044,5.976357437292569,0.01984900220077777,5.99115300670552,0.07056994131531782,0.1631146027669649,2.241297359689522,1.613552941622351,,,21.07919923524969,2.646732465614678e-05,224.76091589957818,10.318834966420546,2.337643159322061,0.30205697053196634,
araneae-cox2,BUSTEDS,6,222,0.05692688622828129,7991.502736608803,1.4112719305636827,1.3443509824619717,0.003283600286285197,0.6544065947305701,0.01506163595170274,0.2729693859925351,13.20919376163427,0.07262401927689488,0.002923723921040938,0.08119803064391759,0.05009442602873018,0.2811179443601591,1.545718755166664,0.6376840249959234,,,,2.0,30|93,1.8429963279013464,0.3979224412372853,,,,,
araneae-cox2,BUSTEDS-MH,6,222,0.5,7993.345732936705,1.3835894440896674,0.6649425980542959,0.01469822834081303,0.6807200137889066,0.01492407111364065,0.2884115992519437,2.022302017187453,0.03086838695914981,0.06715522990055513,0.3082950453357528,1.145500083585474,0.0,1.415771809569623,0.6917049546642472,0.9285932834436682,2.481805360970519,1.946169461492483,0.0,,,,3.7328146457798024,0.9037696786964311,0.4298613697110997,0.1657301826084944,
araneae-cox3,BUSTEDS,6,262,0.3535845350036312,7752.880787081961,1.4056512655874422,0.6988011524316152,0.0007474922397874443,0.3707183618759848,0.00760449702848958,0.6196539691143875,2.059447438050521,0.009627669009627655,0.06758565694308141,0.5553558316770701,1.587973056093672,0.03559089808695594,2.214744606618229,0.4090532702359739,,,,0.0,,,,,,,,81
araneae-cox3,BUSTEDS-MH,6,262,0.5,7679.82307761912,1.41287485103931,1.2810336251565764,3.652376131284805e-06,0.1081157095655316,0.007556299920716835,0.8864474461008952,11.97004279612749,0.00543684433357318,0.02304746922753012,0.08178508056467913,0.1326240991554179,0.5143342327868037,2.302417464674491,0.4038806866485172,0.2102583921769685,1.371922887479301,12.97421496812488,0.0,,73.05770946284065,1.3668471762242305e-16,3.3037957983494666,0.06437977748902654,0.5291866675700224,0.13241935608375455,
araneae-cytb,BUSTEDS,6,378,0.5,13478.65903661285,1.3404732119863956,0.6185397283511851,0.01800484067109024,0.3958065005670584,0.01800857547875407,0.5330510427242817,1.0,0.07114245670865992,0.2835489138831883,0.7591506055900559,3.249506470564285,0.0,3.258233935915492,0.2408493944099441,,,,,,,,,,,,
araneae-cytb,BUSTEDS-MH,6,378,0.5,13452.76398798094,1.3088018593283612,1.0058832409252119,0.02612319003452731,0.05433735160330127,0.02616673122411668,0.8969636467396174,1.0,0.04869900165708136,0.3669808248468818,0.7670054250215572,0.3681289278203905,0.0,3.083864577233333,0.2329945749784428,0.09050864484030167,0.0,30.99799694949539,,,25.895048631909958,2.3821090291986496e-06,0.005425501702933226,0.029433060047152626,1.0463929374632492,0.1266747714672473,
araneae-nd1,BUSTEDS,6,307,0.2187258177203905,12584.06133253406,1.413879373445482,1.153573901598461,0.0,0.03298292445041383,0.01278629167946406,0.6493160324762348,81.14715008981092,0.3177010430733513,0.08405475408345317,0.5141841339112363,0.3913360018612688,0.2250862276102718,3.331788590483161,0.2607296384784919,,,,0.0,,,,,,,,
araneae-nd1,BUSTEDS-MH,6,307,0.09479865947451233,12578.61702017003,1.4137822975292333,1.1075100821462982,0.0,0.02944403007048282,0.02068877911764062,0.7061853772170625,101.7388153182219,0.2643705927124546,0.09465175776409067,0.3820334914870741,0.4983129839786402,0.3933438441283432,3.418317185010975,0.2246226643845827,0.0,0.0,3.07511236386624,0.0,,5.444312364030338,0.06573286948550397,6.866522571949718,9.775545886450782,0.06803419344194098,0.2046164606395643,
araneae-nd2,BUSTEDS,6,321,0.3265456323107058,13498.01087089867,1.4142135623335548,0.662449590316758,0.02938954663829168,0.8671210598100718,0.1570054912788914,0.09334353187974942,9999999171.59636,0.03953540831017877,0.04728544077454155,0.09465750457091421,1.099243995136237,0.06144120318843933,1.099637141271594,0.8439012922406465,,,,1.0,39,105.99988289406065,9.603242336404196e-24,,,,,
araneae-nd2,BUSTEDS-MH,6,321,0.5,13604.01075379273,1.1755022692369639,0.8483858478529761,0.01633171730461886,1.0,0.1135974475489128,0.0,1.002315363492079,0.0,0.05915398062330982,0.07439795009208355,0.4112562787266718,0.1175875474405447,1.172306245771987,0.8080145024673717,1.289941784976363,0.0,114.1683523726432,,,,,3333333056.883504,395354050.3743195,0.2575084535862422,0.13394914474633157,
araneae-nd3,BUSTEDS,6,115,0.5,4483.321092632506,1.3203154438604063,1.0111394558927216,0.02313176119265,0.6953868590435877,0.02318228170296586,0.08125813692262908,1.0,0.2233550040337832,0.3757793016277163,0.3830070284636458,0.3767624336746612,0.3967290362625954,3.207975414747378,0.2202639352737588,,,,,,,,,,,,
araneae-nd3,BUSTEDS-MH,6,115,0.5,4479.364067887202,1.3401428301911957,0.9765648366948583,0.03494024670111712,0.4610757481509422,0.03528528402388214,0.4375568157163041,1.940971192306524,0.1013674361327538,0.1405036167126352,0.0,0.460564340784184,0.698370557457737,2.248969526528719,0.3016294425422629,0.1977960303025861,0.0,51.11036536753756,0.0,,3.957024745304807,0.13827478573600036,0.3216275600453025,0.22234281830511082,0.4260278267477543,0.42246882177949696,
araneae-nd4,BUSTEDS,6,433,0.3995209568421259,18583.86083814065,1.3788061988325822,0.6088756285367947,0.008508791957417054,0.2816347026781639,0.04478905578412105,0.2226104548565438,3.133528960424819,0.4957548424652924,0.1045364388433204,0.05266482964822303,0.8494649710897652,0.0,1.049781151782843,0.947335170351777,,,,0.0,,7.346257778492145,0.0253968814705311,,,,,
araneae-nd4,BUSTEDS-MH,6,433,0.3353727193756341,18591.20709591914,1.4142135621536773,0.4928889748436205,0.03434510318924305,0.5490840667461558,1.0,0.2806073279084769,9999999171.59636,0.1703086053453673,0.2411362495075055,0.088884892598214,1.072558254614764,0.0839898961572555,1.074181468361285,0.8271252112445305,0.0,0.1526374918383423,0.06185661977070727,0.0,,,,3333333056.4812927,1703085912.5829864,0.12803113692254198,0.058578338529204195,
araneae-nd4l,BUSTEDS,6,94,0.4229715528666961,3743.944559148221,1.3167829910890008,1.1840575150026182,0.06040051988966179,0.6953998658393123,0.06949437204155273,0.07806768958356708,2.698088330275603,0.2265324445771206,0.06211810034409365,0.0,0.06223562605238454,0.02271807002587578,1.021799437871196,0.9772819299741242,,,,0.0,,4.329914780167201,0.11475482418657057,,,,,
araneae-nd4l,BUSTEDS-MH,6,94,0.5,3748.274473928388,1.406742044158881,0.854080464449618,0.07339582858279375,1.0,0.07996024258490123,0.0,43.3875704989413,0.0,0.04307822901006158,0.01204176739773536,0.6770753738834252,0.6775131310443296,1.741866123059668,0.3104451015579349,0.0,0.9565947285736703,9.080465924542027,,,,,13.570981115967395,0.6039195222916401,0.45131543478451486,0.46021078085494876,
araneae-nd5,BUSTEDS,6,547,0.5,21481.28577292445,1.4140309763012586,1.2172612048904325,3.436950830005272e-06,0.07942744877695646,0.008745398703438823,0.8689421244731148,101.6347340574837,0.05163042674992874,0.08490606470359044,0.0,0.08567032354366633,0.4216705929379801,1.666654560712642,0.5783294070620199,,,,0.0,,,,,,,,
araneae-nd5,BUSTEDS-MH,6,547,0.5,21435.41939162675,1.298840804194226,1.1081663158862631,0.007529533152850222,1.0,0.05103535001299885,0.0,1.009374231179729,0.0,0.03360887250945814,0.09597423415568035,0.2203792174356786,0.2613503961180949,1.461357106041176,0.6426753697262247,0.9527539678861606,0.4779668298257287,8.275998760235673,,,45.86638129769926,1.0970889700857913e-10,33.55839195793852,5.248710234408674,0.13043451358587016,0.24745222624706503,
araneae-nd6,BUSTEDS,6,144,0.0,5025.772684541093,1.4142135623728331,0.6037162601834651,0.0002714959965152348,0.0,0.000964778285999507,0.0,9999999171.59636,1.0,0.2451144286466418,0.06476334784929491,0.5384905151315627,0.2080025317355147,1.19922615571701,0.7272341204151904,,,,144.0,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|101|102|103|104|105|106|107|108|109|110|111|112|113|114|115|116|117|118|119|120|121|122|123|124|125|126|127|128|129|130|131|132|133|134|135|136|137|138|139|140|141|142|143|144,926.0455461697375,8.161399812624409e-202,,,,,
araneae-nd6,BUSTEDS-MH,6,144,0.5,5951.818230710831,1.3939927869749673,0.942836749336418,1.513262279823607e-05,0.2797358829339341,0.009632226320730566,0.0,1.0,0.7202641170660659,0.1504745828765948,0.0,0.6106142134060893,0.799778282800722,2.555387198278456,0.2002217171992779,0.0,0.0,0.04144923803804604,,,,,3333333056.8684278,9999999170.876091,0.5076415288686733,0.6204115885577286,
collembola-atp6,BUSTEDS,9,227,0.5,11582.44043096647,1.4138147265816638,1.2721847491814304,0.001658601872440354,0.2224123229510663,0.01539914530448816,0.7354036632160081,90.70660074152903,0.04218401383292556,0.0003306512656547041,0.005727618813317736,0.1620631747346464,0.5861379352203914,2.217423058714604,0.4081344459662909,,,,1.0,181,,,,,,,
collembola-atp6,BUSTEDS-MH,9,227,0.5,11544.62132462419,1.4141957333296404,1.2123374571893333,0.0004871764587604783,0.1893014760941,0.01281223492153983,0.8106985239059,1582.363291795505,0.0,0.0005324467068654099,0.005158343312399436,0.1933698532074851,0.4877183248700107,1.785930908215732,0.5071233318175898,1.739063491734596,0.1603256991090252,0.0,,,37.819106342280065,6.13317564649898e-09,497.22014979659093,3.8283215110909206,0.15433354147097383,0.35221361956532143,
collembola-atp8,BUSTEDS,9,59,0.06993164200723762,3241.956156902706,1.413110010239259,0.6587541643806397,0.05201126798727503,0.678840401474553,0.05206385002285512,0.1629682224724333,199.9559477088898,0.1581913760530136,0.08956943226501277,0.5026538269982158,1.919650042118644,0.1480765288177546,1.92035717525668,0.3492696441840295,,,,8.0,5|8|11|19|38|45|54|56,4.85700010501705,0.08816898229259872,,,,,
collembola-atp8,BUSTEDS-MH,9,59,0.5,3246.813157007723,1.4126294277009017,1.1309631646722342,0.0328886997495352,0.8413935678351198,0.03307625689912236,0.01314388009077025,88.26794171533263,0.14546255207411,0.1512731393689049,0.3942890695303083,0.1602537624345001,0.1526296726313347,2.021481046699457,0.453081257838357,1.044216761612388,0.0,89.17969003329912,6.0,5|7|8|11|20|45,,,37.24203871830622,18.807311462169356,0.6407412860769376,0.15575905411813584,
collembola-cox1,BUSTEDS,9,519,0.5,25438.33349575309,1.4031710913327975,1.2032167769038316,1.133619400650514e-05,0.03024702724986842,0.005228230822255884,0.9261118981684064,1.0,0.04364107458172513,0.1495094323246385,0.2305824550498776,0.2593430297058076,0.5463355375682127,3.692980192177468,0.2230820073819096,,,,,,,,,,,,
collembola-cox1,BUSTEDS-MH,9,519,0.5,25383.17061989637,1.3251821374375188,1.17928402884317,0.003924327269170937,0.8477327811570997,0.04174990895323978,0.1522672188429003,1.034164700506625,0.0,0.1274995396353712,0.1283174371847605,0.434288912980698,0.721384941473489,4.460151117324255,0.1502976213417505,1.292473689110543,0.0,0.0,,,55.16287585672035,1.0508330048213914e-12,0.02486645657092445,0.04697055169542801,0.32137556703698156,0.48001219414671203,
collembola-cox2,BUSTEDS,9,231,0.5,11889.95498873036,0.7821576897094186,1.0462742899835784,0.002371091798522116,0.9554775948550605,0.7777633601283954,0.04452240514493955,1.374537573534112,0.0,0.0379313384226818,0.3442935890000006,0.4095042789468879,0.2102941396105743,2.022450191012596,0.4454122713894251,,,,,,,,,,,,
collembola-cox2,BUSTEDS-MH,9,231,0.5,11869.78937957934,0.7247227547691665,1.0514802238733718,0.002965418607286434,0.9824471398566007,0.8435202965006484,0.0175528601433993,1.120460557185484,0.0,0.03963374141128458,0.2847269847135533,0.3713128490617011,0.24160910222665,1.89797579131712,0.4736639130597966,0.1258744539348006,0.744095030684326,0.0,,,20.165609151019453,4.17920438314969e-05,0.10680942650988182,0.02261803620835088,0.05478941085642188,0.12478977678880912,
collembola-cox3,BUSTEDS,9,266,0.1185960697127164,11470.06687367407,1.4136159176343337,1.310172213578164,0.003643923598047876,0.72932459898557,0.02178143352292239,0.2656920396557583,90.21780735697875,0.004983361358671698,0.006097173405024252,0.01773556242752828,0.1271198059637947,0.6215533506853302,2.552957631028683,0.3607110868871415,,,,1.0,44,,,,,,,
collembola-cox3,BUSTEDS-MH,9,266,0.5,11433.83173372333,1.3818421354860626,1.2807222401045837,0.004766473208363306,0.7002872542617314,0.01223162984428897,0.2997127457382686,1.096059010206229,0.0,0.006997582297344786,0.01585266010029538,0.1516681706406408,0.5928843008614261,2.325717743822165,0.3912630390382785,0.4884724960086504,0.0,0.0,,,36.23513995074063,1.3540644439340858e-08,29.710806900020494,0.4530997586040555,0.08422955359189489,0.16393589339674924,
collembola-cytb,BUSTEDS,9,386,0.5,22204.34543683636,1.413676654596147,0.9710723717559081,0.012922000593733,0.5844163970559968,0.01312679805006278,0.3000116481662885,102.8926434696592,0.1155719547777148,0.008351784646465193,0.004366057081409792,0.3214207119735659,0.1542734931341336,1.129571564569206,0.8413604497844566,,,,4.0,171|190|236|243,,,,,,,316|45|28|52|187|269
collembola-cytb,BUSTEDS-MH,9,386,0.4019519022986967,22174.4881395905,1.411388132039797,1.1799041297815587,0.0,0.02517212979985037,0.01425439942302739,0.9369828261115822,10.68431243262555,0.0378450440885674,0.0008891499479192547,0.002645557712365859,0.5330186395581533,0.867307313354635,4.134706301254849,0.1300471289329991,1.216949644068791,0.0,0.0,0.0,,29.857297245860536,3.285264046071858e-07,30.740793546333457,11.487456416764937,1.0747317663229257,0.8487115699680873,
collembola-nd1,BUSTEDS,9,314,0.5,14973.84148944346,1.3646267918091044,1.1207532182820794,0.003691676234543677,0.9207886743499449,0.07058314585126994,0.07921132565005506,3.087512895534879,0.0,0.189942731751169,0.0,0.1908600780372739,0.6290092205630005,2.371884423684473,0.3709907794369995,,,,,,,,,,,,
collembola-nd1,BUSTEDS-MH,9,314,0.5,14950.74583466813,0.9942269359200219,0.7398842085863804,0.00530705629605711,1.0,0.2659967587977251,0.0,1.001556966486854,0.0,0.2267839861655274,0.5578270862625742,1.515352086499755,0.3219968933385052,3.208253063626926,0.1201760203989206,0.3294577424106508,0.5583771057326158,0.0,,,23.09565477533033,9.657001248788544e-06,0.7609949740186646,0.006658029252332409,0.7325673009397642,0.42966190351861505,
collembola-nd2,BUSTEDS,9,340,0.2959955087620657,18061.99796093585,1.4122327380804298,0.9648805133475273,0.0,0.2492601873480507,0.04485315713444971,0.7340361147204036,47.97842035506009,0.01670369793154559,0.04910574032239086,0.1429390260898855,0.3577962276224801,0.2127199420120265,1.422958394889145,0.644341031898088,,,,2.0,42|72,,,,,,,
collembola-nd2,BUSTEDS-MH,9,340,0.5,18023.76919416352,1.331366174738473,0.8809065358038282,0.0,0.2145213419286711,0.04109020934409206,0.7639769764893332,1.0,0.02150168158199573,0.06461219110694166,0.1410982386587682,0.4581509455600578,0.2424607523173744,1.427224499707918,0.6164410090238573,0.3860423468520255,0.0,3.384807502618798,,,38.22876677232853,4.997223462941557e-09,15.660727767616816,0.7934676332925525,0.040042424513633795,0.05383629981101961,
collembola-nd3,BUSTEDS,9,116,0.02802993515627278,6753.022771687225,1.3958317957558186,1.150880658501433,0.02074985566676308,0.9268459665341233,0.9823268095169183,0.0,114.5215295900382,0.07315403346587668,0.06094623310508429,0.2045791503236139,0.3457047210017967,0.5058715089902449,2.806601115416052,0.2895493406861412,,,,3.0,1|84|100,,,,,,,
collembola-nd3,BUSTEDS-MH,9,116,0.2016737798169996,6735.294973913327,1.4133512832943464,1.1279765809907445,0.02183598759446091,0.02946457516162275,0.02184660985277033,0.9132887988971629,107.421272667707,0.05724662594121439,0.06077359946121048,0.1792023672242643,0.3487395711857006,0.5029943716445558,2.560373933040917,0.3178032611311798,0.0,0.0,26.50521730864607,4.0,1|31|84|100,17.72779777389769,0.00014140267496728982,2.6872744179743484,2.2288750799429073,0.08314488873430415,0.14265170934674287,
collembola-nd4,BUSTEDS,9,471,0.01306111632414775,28794.80983561834,1.414209474442448,1.388638302485041,0.0002159433216094622,0.07267664332811084,0.0002159572978847221,0.4540874473876832,224.122639079764,0.4732359092842059,0.008405786471994475,0.09080553446113583,0.008415579394689678,0.1854087023389057,1.378413941165377,0.7237857631999584,,,,30.0,3|5|23|27|54|56|61|82|109|117|123|127|130|132|134|136|137|139|151|154|155|163|167|188|304|311|319|388|412|447,3.358084612311359,0.18655255074530402,,,,,
collembola-nd4,BUSTEDS-MH,9,471,0.002125345797875156,28798.16792023065,1.4142089245494123,1.389667619273195,0.0002407183239168222,0.5204477364178404,0.0002408225795982933,0.01375301343980902,220.2542294466344,0.4657992501423506,0.007949693714943664,0.2455005735927541,0.007960242987816415,0.02025445433366447,1.359065643223786,0.7342449720735814,2.910251238680834e-05,0.0,0.0,27.0,3|5|23|27|54|56|109|117|123|127|132|134|136|137|139|151|154|155|163|188|304|311|319|368|388|412|447,,,1.2894864244712076,3.4686372331426703,0.006753242368505058,0.02825346226552195,
collembola-nd4l,BUSTEDS,9,94,0.0876093554567201,5558.273586625361,1.4130230166615576,0.9936721648545891,0.03596013349010081,0.04996840838347246,0.03659749136667221,0.776810969385953,129.2109822927453,0.1732206222305746,2.16168848160895e-05,0.01439698240554637,0.3082608368560472,0.1339412628423757,1.125694370634065,0.8516617547520778,,,,1.0,1,4.008209846405407,0.13478088096018553,,,,,
